customer_id,customer_name,product_id_purchased,purchase_date_time,invoice_id
9,Mark Oneill,7,2023-17-08 00:01:16,51
9,Mark Oneill,151,2022-02-02 23:25:52,52
9,Mark Oneill,13,2023-03-12 21:25:50,53
9,Mark Oneill,14,2022-22-10 12:18:48,54
9,Mark Oneill,186,2022-22-11 10:02:50,55
9,Mark Oneill,89,2022-30-11 04:52:12,56
9,Mark Oneill,209,2023-02-11 18:52:46,57
10,Noah Wood,86,2022-30-01 00:34:29,58
10,Noah Wood,170,2022-16-10 01:33:14,59
10,Noah Wood,123,2022-11-10 12:05:40,60
10,Noah Wood,197,2023-24-06 20:32:02,61
10,Noah Wood,121,2023-28-02 04:53:13,62
10,Noah Wood,168,2023-01-10 18:36:35,63
11,Melinda Orozco,192,2022-23-06 02:38:52,64
11,Melinda Orozco,68,2023-16-06 04:23:31,65
11,Melinda Orozco,137,2023-14-05 15:53:53,66
11,Melinda Orozco,121,2023-19-09 06:14:19,67
11,Melinda Orozco,204,2022-29-03 22:10:51,68
11,Melinda Orozco,59,2023-02-01 22:28:23,69
11,Melinda Orozco,49,2022-03-09 21:49:31,70
12,Curtis Sanchez,60,2022-20-02 23:07:19,71
12,Curtis Sanchez,155,2023-17-07 19:17:11,72
12,Curtis Sanchez,41,2023-25-08 11:56:19,73
12,Curtis Sanchez,56,2022-16-03 23:38:06,74
12,Curtis Sanchez,75,2022-24-12 10:34:24,75
12,Curtis Sanchez,9,2023-11-10 13:41:22,76
12,Curtis Sanchez,91,2023-13-05 09:25:29,77
12,Curtis Sanchez,48,2023-26-03 05:20:24,78
12,Curtis Sanchez,144,2022-01-03 09:55:23,79
13,Raymond Walker,113,2023-05-09 19:20:48,80
13,Raymond Walker,82,2023-06-06 22:47:00,81
13,Raymond Walker,185,2023-08-03 04:44:35,82
13,Raymond Walker,84,2023-28-11 02:33:57,83
14,Douglas Mercado,43,2022-11-09 15:04:53,84
14,Douglas Mercado,23,2023-14-07 04:23:58,85
14,Douglas Mercado,21,2023-14-04 07:06:40,86
14,Douglas Mercado,9,2023-24-09 12:48:35,87
14,Douglas Mercado,20,2023-11-01 20:15:15,88
14,Douglas Mercado,171,2023-12-11 21:22:45,89
14,Douglas Mercado,143,2023-02-12 15:31:06,90
15,Erik Bennett,85,2022-11-11 14:38:39,91
15,Erik Bennett,205,2022-19-07 09:13:42,92
15,Erik Bennett,141,2022-19-02 05:39:35,93
16,Brett Donovan,24,2022-14-06 12:07:54,94
16,Brett Donovan,151,2023-07-04 16:08:28,95
16,Brett Donovan,81,2023-03-04 01:52:38,96
16,Brett Donovan,69,2022-27-08 07:02:03,97
16,Brett Donovan,18,2023-14-07 14:13:32,98
16,Brett Donovan,110,2023-05-11 01:33:23,99
16,Brett Donovan,172,2022-14-03 22:38:51,100
16,Brett Donovan,7,2022-14-10 20:34:31,101
16,Brett Donovan,59,2022-24-05 15:33:13,102
17,Shannon Johnson,162,2023-27-08 02:28:36,103
17,Shannon Johnson,13,2022-11-06 16:26:16,104
17,Shannon Johnson,166,2022-25-03 07:35:50,105
17,Shannon Johnson,58,2022-18-09 09:04:15,106
17,Shannon Johnson,114,2022-27-06 18:23:48,107
17,Shannon Johnson,45,2022-24-09 22:26:37,108
17,Shannon Johnson,56,2023-06-07 05:25:17,109
18,Jessica Reilly,75,2023-09-02 22:25:56,110
18,Jessica Reilly,146,2023-08-11 10:43:45,111
18,Jessica Reilly,22,2023-13-10 16:40:28,112
18,Jessica Reilly,13,2022-02-09 11:06:11,113
18,Jessica Reilly,128,2022-27-08 05:16:49,114
18,Jessica Reilly,94,2022-08-05 09:02:11,115
19,Janet Cruz,168,2022-13-07 10:16:30,116
19,Janet Cruz,132,2022-02-06 18:12:16,117
19,Janet Cruz,170,2022-20-05 22:48:29,118
19,Janet Cruz,2,2023-30-07 01:37:15,119
19,Janet Cruz,195,2023-15-08 11:08:53,120
19,Janet Cruz,126,2022-31-05 00:55:19,121
19,Janet Cruz,139,2023-12-07 02:20:12,122
19,Janet Cruz,119,2023-15-04 20:21:04,123
19,Janet Cruz,69,2022-04-04 09:14:56,124
20,Stephanie Robinson,28,2022-11-10 13:28:38,125
20,Stephanie Robinson,116,2022-21-03 03:57:19,126
20,Stephanie Robinson,119,2022-17-07 15:17:49,127
20,Stephanie Robinson,132,2022-15-02 15:42:51,128
20,Stephanie Robinson,192,2023-30-04 23:07:24,129
20,Stephanie Robinson,11,2023-01-07 02:15:06,130
20,Stephanie Robinson,158,2022-23-07 16:07:55,131
21,Michael Howard,153,2022-03-02 07:13:12,132
21,Michael Howard,190,2023-06-06 02:45:36,133
21,Michael Howard,170,2023-25-11 01:37:02,134
21,Michael Howard,8,2022-01-07 12:44:53,135
22,Curtis Hughes,132,2023-06-06 22:48:13,136
22,Curtis Hughes,132,2022-31-05 00:42:55,137
22,Curtis Hughes,12,2023-06-01 02:15:50,138
22,Curtis Hughes,190,2022-28-08 01:48:24,139
23,Kathryn Carr,98,2022-05-10 04:28:14,140
23,Kathryn Carr,136,2023-05-11 22:54:48,141
23,Kathryn Carr,202,2022-01-05 21:26:57,142
23,Kathryn Carr,176,2022-27-08 03:51:15,143
23,Kathryn Carr,118,2023-07-10 21:15:29,144
23,Kathryn Carr,19,2023-23-04 17:53:26,145
23,Kathryn Carr,196,2023-22-03 10:44:45,146
23,Kathryn Carr,146,2022-10-03 12:10:24,147
24,Lisa Nichols,13,2023-02-04 14:37:02,148
24,Lisa Nichols,39,2023-29-11 09:53:53,149
24,Lisa Nichols,52,2023-22-04 05:37:59,150
25,Garrett Ward,15,2022-03-03 06:35:56,151
25,Garrett Ward,114,2023-09-06 09:12:15,152
25,Garrett Ward,150,2022-28-05 05:20:53,153
25,Garrett Ward,95,2022-18-01 08:59:49,154
25,Garrett Ward,91,2023-27-07 11:26:47,155
26,Mrs. Jessica Estes,184,2022-25-05 11:13:03,156
26,Mrs. Jessica Estes,48,2022-27-01 16:35:30,157
26,Mrs. Jessica Estes,66,2023-27-09 08:30:04,158
26,Mrs. Jessica Estes,80,2023-30-06 03:37:12,159
26,Mrs. Jessica Estes,16,2022-28-04 07:31:17,160
27,Kim Martinez,19,2023-25-05 19:18:57,161
27,Kim Martinez,88,2023-07-02 00:06:26,162
27,Kim Martinez,36,2023-12-09 04:11:58,163
27,Kim Martinez,189,2022-24-08 00:52:36,164
27,Kim Martinez,152,2022-31-03 00:42:17,165
27,Kim Martinez,99,2023-09-08 12:31:17,166
27,Kim Martinez,92,2023-28-10 09:05:39,167
27,Kim Martinez,209,2022-19-11 07:53:50,168
27,Kim Martinez,64,2022-28-02 02:17:05,169
28,William Taylor,166,2022-01-07 21:26:00,170
28,William Taylor,67,2022-04-11 16:58:14,171
28,William Taylor,73,2022-16-03 00:31:32,172
28,William Taylor,176,2022-05-10 09:46:04,173
28,William Taylor,114,2022-06-03 12:58:22,174
28,William Taylor,29,2023-06-09 14:44:00,175
28,William Taylor,94,2023-17-12 09:10:16,176
28,William Taylor,180,2022-20-03 18:03:37,177
28,William Taylor,206,2022-19-06 01:09:08,178
29,Carmen Stevenson,32,2023-27-11 17:41:08,179
29,Carmen Stevenson,104,2022-04-09 21:09:15,180
29,Carmen Stevenson,76,2023-14-03 17:06:41,181
29,Carmen Stevenson,40,2023-21-05 21:01:01,182
29,Carmen Stevenson,135,2023-02-02 02:49:00,183
29,Carmen Stevenson,152,2022-07-03 10:01:56,184
29,Carmen Stevenson,194,2022-28-08 07:24:36,185
29,Carmen Stevenson,40,2022-05-02 22:11:38,186
30,Shannon Gilbert,148,2023-23-02 00:55:51,187
30,Shannon Gilbert,110,2022-04-04 22:02:29,188
30,Shannon Gilbert,121,2022-02-04 03:11:19,189
31,Madison Spencer,190,2022-29-03 10:36:52,190
31,Madison Spencer,197,2022-21-04 21:25:18,191
31,Madison Spencer,57,2023-03-11 15:07:06,192
31,Madison Spencer,15,2022-13-02 10:24:22,193
31,Madison Spencer,68,2022-23-03 11:32:12,194
31,Madison Spencer,133,2022-06-12 05:41:51,195
31,Madison Spencer,181,2022-20-10 07:51:41,196
31,Madison Spencer,68,2023-18-03 15:29:36,197
31,Madison Spencer,17,2023-25-10 12:53:41,198
32,Mr. Justin Brown,35,2023-10-04 02:55:09,199
32,Mr. Justin Brown,91,2023-05-04 20:44:08,200
32,Mr. Justin Brown,141,2022-26-02 15:15:49,201
32,Mr. Justin Brown,155,2023-21-07 14:24:54,202
32,Mr. Justin Brown,67,2022-28-02 04:53:45,203
32,Mr. Justin Brown,124,2023-25-02 18:05:59,204
33,Anna Bradley,99,2023-12-11 06:31:22,205
33,Anna Bradley,95,2022-14-08 12:53:04,206
33,Anna Bradley,155,2023-08-07 03:53:06,207
34,Dylan Braun,124,2023-10-07 10:28:33,208
34,Dylan Braun,198,2022-14-11 17:25:30,209
34,Dylan Braun,122,2023-06-09 19:19:50,210
34,Dylan Braun,9,2023-17-06 04:40:58,211
34,Dylan Braun,116,2023-23-02 14:02:33,212
34,Dylan Braun,5,2023-05-12 15:47:55,213
34,Dylan Braun,156,2022-21-04 09:03:41,214
35,Mr. Eric Mueller,134,2023-24-03 07:51:13,215
35,Mr. Eric Mueller,149,2023-15-03 21:37:56,216
35,Mr. Eric Mueller,141,2023-13-02 01:48:02,217
35,Mr. Eric Mueller,200,2023-30-10 12:45:34,218
35,Mr. Eric Mueller,15,2022-25-07 07:26:16,219
35,Mr. Eric Mueller,190,2023-07-01 02:11:57,220
35,Mr. Eric Mueller,204,2023-19-01 16:51:36,221
35,Mr. Eric Mueller,45,2022-13-09 17:55:34,222
35,Mr. Eric Mueller,57,2022-14-03 23:42:01,223
36,Janice Cook,17,2023-22-12 12:31:38,224
36,Janice Cook,124,2022-23-07 11:19:53,225
36,Janice Cook,101,2023-04-06 03:19:08,226
36,Janice Cook,167,2023-01-08 22:18:47,227
36,Janice Cook,187,2022-21-09 03:34:09,228
36,Janice Cook,186,2023-25-09 06:00:18,229
37,Kathleen Brown,19,2023-11-06 03:35:54,230
37,Kathleen Brown,143,2022-03-10 00:15:03,231
37,Kathleen Brown,172,2023-23-04 05:40:57,232
37,Kathleen Brown,168,2022-13-07 09:10:33,233
38,Shawn Gutierrez,83,2022-21-02 10:22:50,234
38,Shawn Gutierrez,197,2023-14-01 17:56:45,235
38,Shawn Gutierrez,92,2022-20-07 20:04:44,236
38,Shawn Gutierrez,173,2022-22-06 13:21:32,237
38,Shawn Gutierrez,106,2023-17-09 01:44:28,238
39,Thomas Sandoval,25,2023-22-11 04:09:49,239
39,Thomas Sandoval,124,2022-25-06 15:58:53,240
39,Thomas Sandoval,49,2022-17-07 00:49:58,241
39,Thomas Sandoval,135,2022-08-02 02:56:27,242
39,Thomas Sandoval,133,2023-25-08 10:29:20,243
40,Michelle Morgan,148,2022-18-10 07:01:54,244
40,Michelle Morgan,166,2022-08-10 19:18:42,245
40,Michelle Morgan,122,2023-27-07 14:05:39,246
40,Michelle Morgan,113,2023-04-04 11:55:57,247
41,Johnny Acosta,45,2022-22-03 03:57:27,248
41,Johnny Acosta,176,2022-21-10 17:40:24,249
41,Johnny Acosta,88,2022-17-10 10:17:56,250
41,Johnny Acosta,178,2023-11-05 13:37:24,251
41,Johnny Acosta,52,2022-12-05 00:42:49,252
41,Johnny Acosta,33,2023-21-09 09:03:31,253
42,Natalie Adams,135,2022-03-12 19:46:35,254
42,Natalie Adams,204,2022-16-12 12:28:34,255
42,Natalie Adams,95,2022-04-07 04:45:31,256
42,Natalie Adams,79,2022-17-02 01:03:38,257
42,Natalie Adams,196,2023-21-05 18:22:24,258
42,Natalie Adams,123,2022-14-12 22:44:20,259
42,Natalie Adams,58,2023-04-09 18:24:47,260
43,Kimberly Riggs,142,2023-24-08 18:00:49,261
43,Kimberly Riggs,193,2023-21-01 04:52:14,262
43,Kimberly Riggs,120,2022-13-08 21:33:14,263
43,Kimberly Riggs,153,2023-17-04 18:21:16,264
43,Kimberly Riggs,170,2022-01-12 13:07:34,265
44,Scott Logan,89,2023-14-07 03:29:15,266
44,Scott Logan,139,2022-14-12 02:26:41,267
44,Scott Logan,190,2023-05-06 08:02:39,268
44,Scott Logan,170,2022-25-05 06:50:22,269
44,Scott Logan,163,2022-07-09 14:17:17,270
44,Scott Logan,77,2022-22-10 10:43:42,271
45,John Gardner,53,2022-14-05 00:37:23,272
45,John Gardner,51,2022-14-08 10:36:32,273
45,John Gardner,188,2023-25-06 03:33:34,274
45,John Gardner,132,2022-20-07 08:13:13,275
45,John Gardner,121,2022-05-05 08:36:15,276
45,John Gardner,8,2022-10-05 18:25:15,277
46,Jason Mullen,203,2022-03-10 20:44:40,278
46,Jason Mullen,5,2022-06-01 10:20:19,279
46,Jason Mullen,75,2023-23-01 08:45:56,280
46,Jason Mullen,164,2023-23-01 03:23:33,281
46,Jason Mullen,171,2022-13-02 06:25:57,282
46,Jason Mullen,112,2023-06-10 05:15:19,283
46,Jason Mullen,5,2022-31-12 09:09:35,284
46,Jason Mullen,24,2023-25-07 17:05:23,285
47,Alexis Moreno,169,2022-21-12 14:10:47,286
47,Alexis Moreno,96,2022-31-10 04:31:55,287
47,Alexis Moreno,209,2023-27-01 14:20:25,288
47,Alexis Moreno,183,2023-29-06 06:58:15,289
47,Alexis Moreno,149,2023-16-06 23:02:18,290
47,Alexis Moreno,196,2023-09-11 18:40:08,291
47,Alexis Moreno,115,2023-23-03 14:40:00,292
47,Alexis Moreno,117,2022-12-10 15:47:54,293
48,Misty Mcintosh,10,2022-09-08 10:25:53,294
48,Misty Mcintosh,20,2022-20-09 03:33:47,295
48,Misty Mcintosh,60,2022-30-01 10:07:31,296
48,Misty Mcintosh,21,2023-30-07 02:48:28,297
48,Misty Mcintosh,168,2023-31-10 17:42:17,298
48,Misty Mcintosh,5,2022-15-04 17:15:31,299
48,Misty Mcintosh,24,2023-17-01 14:35:04,300
48,Misty Mcintosh,64,2023-02-03 16:10:45,301
49,Lisa Sanders,90,2023-16-08 07:13:47,302
49,Lisa Sanders,198,2023-16-12 21:27:06,303
49,Lisa Sanders,14,2023-07-01 20:28:01,304
49,Lisa Sanders,103,2023-01-01 16:38:39,305
49,Lisa Sanders,119,2022-17-09 04:06:54,306
49,Lisa Sanders,43,2022-17-09 06:54:56,307
50,William Santana,169,2023-16-06 11:58:19,308
50,William Santana,185,2022-26-01 13:40:37,309
50,William Santana,90,2023-10-12 18:45:06,310
50,William Santana,107,2022-07-02 03:23:07,311
50,William Santana,51,2022-17-11 03:22:16,312
50,William Santana,57,2022-22-01 23:04:32,313
50,William Santana,68,2023-29-08 11:09:54,314
51,Wendy Robinson,210,2022-14-10 18:58:15,315
51,Wendy Robinson,138,2023-09-06 16:04:44,316
51,Wendy Robinson,97,2022-11-08 01:23:03,317
51,Wendy Robinson,29,2022-30-11 00:50:51,318
51,Wendy Robinson,117,2023-11-03 23:42:41,319
51,Wendy Robinson,102,2023-19-08 05:48:12,320
51,Wendy Robinson,143,2023-14-09 04:23:00,321
51,Wendy Robinson,8,2023-28-08 18:28:45,322
51,Wendy Robinson,43,2022-31-10 02:31:17,323
52,Amanda Baker,161,2023-27-11 01:28:20,324
52,Amanda Baker,169,2023-28-10 21:47:43,325
52,Amanda Baker,21,2022-01-08 10:51:05,326
52,Amanda Baker,83,2023-14-05 14:47:24,327
53,Joseph Ellis,19,2023-20-07 10:26:22,328
53,Joseph Ellis,206,2022-10-11 05:43:14,329
53,Joseph Ellis,52,2022-02-06 07:10:04,330
53,Joseph Ellis,49,2023-11-05 05:19:25,331
54,Kirk Smith,128,2023-23-07 12:46:40,332
54,Kirk Smith,146,2022-04-03 00:43:36,333
54,Kirk Smith,153,2023-04-09 14:45:38,334
54,Kirk Smith,160,2023-12-10 10:19:59,335
54,Kirk Smith,134,2022-15-12 21:03:57,336
54,Kirk Smith,79,2022-30-09 12:14:24,337
54,Kirk Smith,42,2023-24-07 10:44:31,338
54,Kirk Smith,131,2023-02-11 10:39:58,339
55,Cory Carroll,197,2022-28-12 18:18:09,340
55,Cory Carroll,76,2023-03-10 19:08:28,341
55,Cory Carroll,3,2023-21-09 17:37:08,342
56,Andrew Scott,205,2023-07-08 07:00:59,343
56,Andrew Scott,37,2022-04-08 16:35:24,344
56,Andrew Scott,127,2023-18-08 19:14:02,345
56,Andrew Scott,59,2023-11-10 17:26:30,346
56,Andrew Scott,24,2022-24-01 07:14:51,347
56,Andrew Scott,59,2022-02-06 01:10:29,348
56,Andrew Scott,50,2022-10-08 10:45:28,349
56,Andrew Scott,132,2022-07-12 00:57:03,350
57,Samantha Sharp,68,2022-04-03 08:45:41,351
57,Samantha Sharp,135,2022-17-11 18:52:27,352
57,Samantha Sharp,54,2023-16-07 23:30:36,353
57,Samantha Sharp,19,2022-05-12 12:06:33,354
57,Samantha Sharp,162,2022-19-10 11:43:31,355
57,Samantha Sharp,158,2023-21-12 02:53:08,356
57,Samantha Sharp,2,2023-24-11 17:49:32,357
57,Samantha Sharp,63,2023-05-12 06:10:19,358
58,Jasmine Thomas,66,2023-17-05 10:48:30,359
58,Jasmine Thomas,139,2023-01-01 12:15:29,360
58,Jasmine Thomas,26,2023-07-08 16:53:49,361
58,Jasmine Thomas,127,2022-11-02 11:48:19,362
58,Jasmine Thomas,183,2023-12-01 00:12:28,363
58,Jasmine Thomas,201,2022-23-12 23:31:28,364
59,Laura Murray,67,2022-24-07 20:28:32,365
59,Laura Murray,59,2023-17-05 20:02:00,366
59,Laura Murray,80,2023-08-05 22:41:24,367
59,Laura Murray,182,2023-04-03 20:11:23,368
60,Samuel Reed,87,2023-31-03 13:58:44,369
60,Samuel Reed,162,2022-30-10 11:22:35,370
60,Samuel Reed,88,2023-03-11 08:18:25,371
60,Samuel Reed,6,2023-17-04 19:02:30,372
60,Samuel Reed,116,2023-29-01 02:44:25,373
60,Samuel Reed,165,2022-11-09 18:17:29,374
60,Samuel Reed,203,2022-20-07 06:23:16,375
60,Samuel Reed,141,2022-30-05 04:57:21,376
60,Samuel Reed,60,2023-26-01 09:01:42,377
61,Brenda Bender,152,2023-20-06 05:33:28,378
61,Brenda Bender,203,2022-16-08 05:47:18,379
61,Brenda Bender,84,2022-02-05 21:51:04,380
62,Angela Atkinson,78,2023-27-10 20:51:57,381
62,Angela Atkinson,3,2023-10-05 08:10:53,382
62,Angela Atkinson,105,2022-10-05 16:15:50,383
63,Ashley Watkins,147,2023-14-09 12:58:27,384
63,Ashley Watkins,114,2022-16-01 11:14:15,385
63,Ashley Watkins,45,2023-14-03 05:21:57,386
63,Ashley Watkins,58,2022-30-05 18:53:57,387
63,Ashley Watkins,15,2022-16-07 21:00:40,388
63,Ashley Watkins,84,2023-03-08 06:25:55,389
63,Ashley Watkins,92,2022-28-10 19:32:17,390
63,Ashley Watkins,174,2023-05-04 02:51:29,391
63,Ashley Watkins,132,2023-11-11 13:50:21,392
64,Tony Porter,91,2022-17-06 13:33:31,393
64,Tony Porter,193,2022-25-06 20:57:04,394
64,Tony Porter,150,2023-16-07 02:01:32,395
64,Tony Porter,189,2022-04-11 06:32:57,396
64,Tony Porter,68,2023-26-07 11:40:12,397
64,Tony Porter,13,2022-09-01 07:49:31,398
64,Tony Porter,119,2022-10-11 08:23:36,399
65,Kim Williams,206,2022-19-01 04:13:22,400
65,Kim Williams,149,2023-04-03 04:05:58,401
65,Kim Williams,6,2022-03-11 05:11:14,402
65,Kim Williams,108,2023-17-09 09:21:10,403
65,Kim Williams,135,2023-18-02 05:28:26,404
65,Kim Williams,163,2022-01-10 08:59:47,405
66,Justin Martin,186,2022-03-11 10:33:54,406
66,Justin Martin,128,2022-19-02 04:13:16,407
66,Justin Martin,70,2023-12-08 02:37:37,408
66,Justin Martin,138,2022-27-07 15:13:12,409
66,Justin Martin,78,2023-15-12 00:54:22,410
66,Justin Martin,27,2023-22-07 04:26:15,411
66,Justin Martin,155,2023-07-11 03:09:27,412
66,Justin Martin,113,2022-30-06 00:35:37,413
67,Scott Parsons,136,2022-13-05 18:51:35,414
67,Scott Parsons,177,2022-14-03 18:43:54,415
67,Scott Parsons,2,2023-02-01 23:02:51,416
67,Scott Parsons,55,2023-01-12 06:25:57,417
67,Scott Parsons,161,2022-27-04 18:37:33,418
67,Scott Parsons,164,2023-28-05 18:50:06,419
67,Scott Parsons,113,2022-16-11 21:36:12,420
68,Jessica Rogers,140,2023-15-02 20:50:07,421
68,Jessica Rogers,65,2023-28-01 22:05:06,422
68,Jessica Rogers,191,2023-11-07 21:30:03,423
68,Jessica Rogers,51,2023-18-11 15:52:13,424
68,Jessica Rogers,72,2022-06-09 12:04:48,425
68,Jessica Rogers,201,2023-19-09 07:57:46,426
68,Jessica Rogers,145,2023-02-12 05:15:29,427
68,Jessica Rogers,157,2022-17-11 19:32:56,428
68,Jessica Rogers,152,2023-14-06 19:31:42,429
69,Robert Smith,76,2023-08-01 19:28:43,430
69,Robert Smith,26,2023-04-08 01:27:58,431
69,Robert Smith,133,2023-12-11 23:57:03,432
69,Robert Smith,162,2022-08-06 07:49:12,433
69,Robert Smith,52,2023-10-07 08:46:38,434
70,Kenneth Garcia,82,2023-09-07 23:38:31,435
70,Kenneth Garcia,82,2022-18-11 09:09:20,436
70,Kenneth Garcia,88,2022-17-02 00:24:06,437
70,Kenneth Garcia,30,2022-24-10 03:50:53,438
70,Kenneth Garcia,125,2022-21-07 21:14:26,439
70,Kenneth Garcia,105,2023-07-07 02:33:59,440
70,Kenneth Garcia,114,2023-14-12 13:13:42,441
71,Felicia Russell,180,2023-24-04 23:21:15,442
71,Felicia Russell,192,2022-26-09 05:38:58,443
71,Felicia Russell,18,2023-07-04 11:25:13,444
71,Felicia Russell,210,2023-16-02 01:01:35,445
71,Felicia Russell,105,2022-07-09 05:46:14,446
72,Richard Cohen,64,2022-05-09 06:09:05,447
72,Richard Cohen,114,2022-09-01 21:23:24,448
72,Richard Cohen,42,2023-07-04 22:04:14,449
72,Richard Cohen,111,2023-17-01 02:40:31,450
72,Richard Cohen,70,2023-29-01 08:50:19,451
72,Richard Cohen,48,2022-22-12 20:54:05,452
73,Tiffany Mcgee,90,2023-26-07 13:35:13,453
73,Tiffany Mcgee,138,2022-03-09 18:56:40,454
73,Tiffany Mcgee,136,2022-11-02 02:35:56,455
73,Tiffany Mcgee,82,2023-23-10 23:05:15,456
73,Tiffany Mcgee,148,2022-28-08 16:59:59,457
74,Sheryl Rivera,15,2022-04-10 11:06:12,458
74,Sheryl Rivera,188,2023-03-04 19:46:12,459
74,Sheryl Rivera,92,2022-18-10 19:10:47,460
75,Eddie Mitchell,98,2023-31-07 10:47:31,461
75,Eddie Mitchell,144,2023-31-01 03:51:41,462
75,Eddie Mitchell,101,2022-12-11 04:08:07,463
75,Eddie Mitchell,20,2022-30-04 10:59:07,464
75,Eddie Mitchell,56,2022-06-06 23:25:28,465
75,Eddie Mitchell,206,2023-05-12 06:44:05,466
75,Eddie Mitchell,188,2023-15-05 18:13:58,467
75,Eddie Mitchell,121,2022-14-04 20:04:18,468
75,Eddie Mitchell,100,2022-20-11 10:11:32,469
76,Shelly Ryan,186,2022-18-09 18:35:20,470
76,Shelly Ryan,84,2023-25-09 16:18:00,471
76,Shelly Ryan,143,2022-05-11 07:44:13,472
76,Shelly Ryan,3,2023-24-08 14:42:52,473
77,Tristan Ward,108,2023-11-12 09:53:57,474
77,Tristan Ward,48,2022-05-06 13:37:26,475
77,Tristan Ward,10,2023-29-03 09:13:24,476
77,Tristan Ward,119,2022-17-12 16:50:54,477
77,Tristan Ward,69,2023-29-07 04:30:08,478
77,Tristan Ward,145,2023-28-05 02:23:10,479
78,Michael Harrison,1,2022-09-04 07:19:18,480
78,Michael Harrison,26,2023-27-12 01:53:15,481
78,Michael Harrison,69,2023-11-06 21:18:42,482
79,Mark Berry,179,2022-16-12 21:54:18,483
79,Mark Berry,189,2023-30-05 20:46:56,484
79,Mark Berry,78,2023-30-01 11:42:24,485
80,Sarah Schmidt,197,2023-24-10 03:03:39,486
80,Sarah Schmidt,156,2023-06-03 12:23:07,487
80,Sarah Schmidt,104,2023-16-05 13:01:06,488
81,Steven Juarez,191,2023-03-08 21:28:46,489
81,Steven Juarez,23,2022-07-06 21:19:01,490
81,Steven Juarez,48,2023-27-11 08:16:05,491
81,Steven Juarez,120,2023-23-03 05:30:14,492
81,Steven Juarez,5,2022-11-08 13:04:03,493
82,James Small,41,2023-09-01 22:20:33,494
82,James Small,92,2023-12-04 05:47:23,495
82,James Small,158,2022-02-04 16:26:03,496
83,Patrick Hayes,77,2022-23-10 01:47:58,497
83,Patrick Hayes,92,2022-16-06 03:56:44,498
83,Patrick Hayes,127,2022-18-09 06:24:07,499
83,Patrick Hayes,105,2023-22-02 14:59:25,500
83,Patrick Hayes,154,2023-13-04 03:58:19,501
83,Patrick Hayes,157,2023-20-04 19:02:11,502
84,Mark Alvarado,105,2023-24-04 11:09:20,503
84,Mark Alvarado,23,2022-20-10 12:39:32,504
